ID,INTITULE,CATEGORIES,NOMENCLATURE,SITE_WEB,ADRESSE,CODE_COMMUNE,CODE_POSTAL,COMMUNE,TELEPHONE,FAX,LATITUDE,LONGITUDE,PRECISION,RESSORT,ORGANISME,URL,HORAIRES_OUVERTURES,Adresse,ACTIVITES,ORGANISME_TUTEUR,INTERVENANTS,HORAIRES_PERM_CONSEIL_JURIDIQUE,HORAIRES_PERM_DROIT_TRAVAIL,RUE_VOIE_CHEMIN,HORAIRES_PERM_INFOS_GENERALISTES,HORAIRES_PERM_CONCILIATION_RES_AMIABLE_CONFLITS,ACTIVITES_2,HORAIRES_PERM_DROIT_JEUNES,DATE_CONVENTION_CADRE,HORAIRES_PERM_AIDE_VICTIMES,COURRIEL,TELEPHONE_2,ACTIVITES_3,HORAIRES_PERM_MEDIATION_FAMILLIALE,HORAIRES_PERM_DROIT_ADMINISTRATIF_LITIGE_AVEC_ADMINISTRATIONS,HORAIRES_PERM_LUTTE_DISCRIMINATIONS,HORAIRES_PERM_DROIT_LOGEMENT_EXPULS_LOCATIVE,HORAIRES_PERM_CONSO_SURRENDETEMENT,COURRIEL_2,ADRESSE_3,HORAIRES_PERM_DROIT_FAMILLE,TERRITOIRES_COMPETENCE_2,SITE_WEB_2,JOURS_HORAIRES_PERM_INFOS_GENERALISTES_ET_AIDE_ACCOMPLISSEMENT_DEMARCHES,JOURS_HORAIRES_PERM_CONCILIATION_RESOLUTION_AMIABLE_CONFLITS,RESSORT_2,CONSULTATIONS_JURIDIQUES,INFORMATIONS_COMPLEMENTAIRES,RESEAUX,SIGLE,TEXTE_COURT,SERVICE_CIVIL_HORS_VACATION_DU_10_07_AU_27_08_ET_NOEL_ET_PACQUES,AUDIENCES_PENALES_HORS_VACATION,PERM_CONSULT_JURIDIQUES_GRATUITES,CATEGORIES,Mission,HORAIRES_PERM_DROIT_ETRANGERS,FAX_2
4cac9e5f293594648a0002aa,Conseil de Prud'hommes de Douai,justice-organisme-public,prudhommes,http://www.justice.gouv.fr/,106 Rue Merlin de Douai B.P. 826,59178,59508,DOUAI CEDEX,+33 3 27 99 18 99,+33 3 27 96 58 96,50.369898,3.078513,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/nord/prudhommes-59178-01.html,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002a9,Conseil de Prud'hommes de Cambrai,justice-organisme-public,prudhommes,http://www.justice.gouv.fr/, ,59122,59400,CAMBRAI,+33 3 27 73 37 64,+33 3 27 73 37 62,50.181597,3.224868,6,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/nord/prudhommes-59122-01.html,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,,   ,,,,,Château de Selles,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e87293594648a004cd6,Tribunal de Grande Instance de Thionville  Chambre Commerciale,,tgic,,Quai Pierre Marchal B.P. 80348,57672,57125,THIONVILLE CEDEX,+33 3 82 82 43 50,+33 3 82 82 49 65,49.357654,6.169112,6,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002af,Conseil Départemental d'accès au droit du Loir-et-Cher,justice-organisme-public,cdad,http://www.justice.gouv.fr/, ,41018,41000,BLOIS,+33 2 54 44 60 99,+33 2 54 74 11 40,47.5898737,1.3334356,6,4cac9e5f293594648a00027a,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/centre/loir-et-cher/cdad-41018-01.html,,,   ,,,,,Place de la République,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002ae,Permanence d’information et d’orientation juridiques de Soustons,justice-organisme-public,acces_droit,http://www.cdad-landes.justice.fr/,Centre social 14 avenue du Maréchal Leclerc,40310,40140,SOUSTONS,+33 5 58 41 44 76,,43.7508459,-1.3301081,8,4cac9e5f293594648a000298,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/aquitaine/landes/acces_droit-40310-01.html,,,acces-au-droit orientation-aide-et-ou-conseil-juridique permanence-d-information-et-d-orientation-juridiques ,4cac9e5f293594648a000299,Avocats,"Avocats : sur rendez-vous, le dernier vendredi du mois",,,,,  ,,,,cdadlandes@orange.fr,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002ad,Permanence d’information et d’orientation juridiques de Saint-Vincent-de-Tyrosse,justice-organisme-public,acces_droit,http://www.cdad-landes.justice.fr/,Accueil Info Famille Communauté de communes,40284,40230,ST VINCENT DE TYROSSE,+33 5 58 77 33 23,+33 5 58 77 33 66,43.6613196,-1.3028531,4,4cac9e5f293594648a000298,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/aquitaine/landes/acces_droit-40284-01.html,,Allée des Camélias,acces-au-droit orientation-aide-et-ou-conseil-juridique permanence-d-information-et-d-orientation-juridiques ,4cac9e5f293594648a000299,"Avocats, notaires, huissiers de justice","Avocats : sur rendez-vous, le dernier vendredi du mois ; notaires : sur rendez-vous, le premier vendredi du mois ; huissiers de justice : sur rendez-vous, le troisième vendredi du mois",,,,,  ,,,,cdadlandes@orange.fr,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002ac,Permanence d’information et d’orientation juridiques de Peyrehorade,justice-organisme-public,acces_droit,http://www.cdad-landes.justice.fr/,Centre social 180 place Aristide Briand,40224,40300,PEYREHORADE,+33 5 58 73 60 20,,43.5451379,-1.1042914,8,4cac9e5f293594648a000298,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/aquitaine/landes/acces_droit-40224-01.html,,,acces-au-droit orientation-aide-et-ou-conseil-juridique permanence-d-information-et-d-orientation-juridiques ,4cac9e5f293594648a000299,Avocats,"Avocats : sur rendez-vous, le dernier vendredi du mois",,,,,  ,,,,cdadlandes@orange.fr,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002a3,Conseil de Prud'hommes de Nevers,justice-organisme-public,prudhommes,http://www.justice.gouv.fr/,Cité Judiciaire 6 Rue Gambetta   B.P. 70,58194,58020,NEVERS CEDEX,+33 3 86 71 60 04,+33 3 86 36 26 47,46.988833,3.157973,4,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bourgogne/nievre/prudhommes-58194-01.html,"Du Lundi au Mardi : de 8h30 à 11h30 et de 13h30 à 16h30
Le Mercredi : de 8h45 à 11h45 et de 13h30 à 16h30
Du Jeudi au Vendredi : de 8h30 à 11h30 et de 13h30 à 16h30",,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002a2,Permanence d’information et d’orientation juridiques de Morcenx,justice-organisme-public,acces_droit,http://www.cdad-landes.justice.fr/,Mairie 2 place Léo Bouyssou,40197,40110,MORCENX,+33 5 58 04 19 00,,44.0333781,-0.9115229,8,4cac9e5f293594648a000298,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/aquitaine/landes/acces_droit-40197-01.html,,,acces-au-droit orientation-aide-et-ou-conseil-juridique permanence-d-information-et-d-orientation-juridiques ,4cac9e5f293594648a000299,Avocats,"Avocats : sur rendez-vous, le troisième mercredi du mois",,,,,  ,,,,cdadlandes@orange.fr,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002a1,Conseil de Prud'hommes de Thionville,justice-organisme-public,prudhommes,http://www.justice.gouv.fr/,5 Rue Maréchal Joffre B.P. 70319,57672,57126,THIONVILLE CEDEX,+33 3 82 82 05 90,+33 3 82 82 05 95,49.355067,6.161263,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/moselle/prudhommes-57672-01.html,Du Lundi au Vendredi : de 8h à 12h et de 13h à 16h30,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002a0,Permanence d’information et d’orientation juridiques de Mont-De-Marsan,justice-organisme-public,acces_droit,http://www.cdad-landes.justice.fr/,Mairie Place du Général Leclerc,40192,40000,MONT DE MARSAN,+33 5 58 05 87 87,,43.899738,-0.50908,6,4cac9e5f293594648a000298,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/aquitaine/landes/acces_droit-40192-01.html,,,acces-au-droit orientation-aide-et-ou-conseil-juridique permanence-d-information-et-d-orientation-juridiques ,4cac9e5f293594648a000299,Avocats,"Avocats : sur rendez-vous, le premier et troisième mercredi du mois",,,,,  ,,,,cdadlandes@orange.fr,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002a6,Commission départementale de conciliation du Val-de-Marne,,commission_conciliation,,DRIHL 12-14 rue des Archives,94028,94011,CRETEIL CEDEX,+33 1 49 80 25 14,+33 1 49 80 57 52,48.783649,2.457656,8,,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/ile-de-france/val-de-marne/commission_conciliation-94028-01.html,"Du Lundi au Jeudi : de 9h à 17h
Renseignements par téléphone Uniquement.",,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002a5,Commission départementale de conciliation de la Seine-Saint-Denis,,commission_conciliation,,DRIHL Bâtiment André Malraux,93008,93007,BOBIGNY CEDEX,+33 1 41 60 68 91,,48.909225,2.443966,4,,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/ile-de-france/seine-saint-denis/commission_conciliation-93008-01.html,,7 esplanade Jean Moulin,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002a4,Commission départementale de conciliation de Gironde,,commission_conciliation,http://www.gironde.equipement.gouv.fr/,Cité Administrative Rue Jules Ferry,33063,33090,BORDEAUX CEDEX,+33 5 56 24 82 21,,44.842572,-0.604828,6,,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/aquitaine/gironde/commission_conciliation-33063-01.html,"Du Lundi au Jeudi : de 9h à 12h et de 14h à 17h
Le Vendredi : de 9h à 12h et de 14h à 16h",BP 90,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002bb,Conseil de Prud'hommes de Beauvais,justice-organisme-public,prudhommes,http://www.justice.gouv.fr/, ,60057,60021,BEAUVAIS CEDEX,+33 3 44 79 60 70,+33 3 44 79 60 79,49.429088,2.075929,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/picardie/oise/prudhommes-60057-01.html,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 16h30,,   ,,,,,20 boulevard Saint-Jean,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002ba,Relais d'accès au droit de Pouilly-Sous-Charlieu,justice-organisme-public,acces_droit,,Relais familles 7 rue du 19 mars 1962,42177,42720,POUILLY SOUS CHARLIEU,+33 4 77 60 94 34,,46.1043545,4.1196868,8,4cac9e5e293594648a00004e,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/loire/acces_droit-42177-01.html,,,acces-au-droit permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches relais-d-acces-au-droit ,4cac9e5f293594648a0002b4,Agent(s) d'animation,,,,tous les mardis et vendredis de 14h00 à 16h00 et les samedis matin de 09h00 à 12h00,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002b9,Conseil de Prud'hommes de Valenciennes,justice-organisme-public,prudhommes,http://www.justice.gouv.fr/, ,59606,59326,VALENCIENNES CEDEX,+33 3 27 32 28 50,,50.356805,3.518359,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/nord/prudhommes-59606-01.html,"Le Lundi : de 8h à 17h
Le Mardi : de 8h à 12h et de 14h à 17h
Du Mercredi au Jeudi : de 8h à 17h
Le Vendredi : de 8h à 12h et de 14h à 17h",,   ,,,,,18 Place du 8 Mai 1945,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002b8,Relais d'accès au droit de La Pacaudière,justice-organisme-public,acces_droit,,Relais de Services publics Place du petit Louvre,42163,42310,LA PACAUDIERE,+33 4 77 64 14 17,,46.175176,3.8684009,6,4cac9e5e293594648a00004e,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/loire/acces_droit-42163-01.html,,,acces-au-droit permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches relais-d-acces-au-droit ,4cac9e5f293594648a0002b4,Agent(s) d'animation,,,,les lundis de 14h00 à 17h30,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002bf,Point d'accès au droit de Roanne,justice-organisme-public,acces_droit,,Maison de services publics du Parc 19 place d'Elbeuf,42187,42300,ROANNE,+33 4 77 44 09 60,,46.060029,4.092616,7,4cac9e5e293594648a00004e,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/loire/acces_droit-42187-01.html,,,acces-au-droit permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches point-d-acces-au-droit ,4cac9e5f293594648a0002b4,Ecrivain(s) public(s),,,,les lundis et mardis de 13h30 à 17h00,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002be,Point d'accès au droit de Rive De Gier,justice-organisme-public,acces_droit,,Pôle de Services 100 rue Jean Jaurès,42186,42800,RIVE DE GIER,+33 4 77 83 07 65,,45.5310253,4.6212552,8,4cac9e5e293594648a00004e,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/loire/acces_droit-42186-01.html,,,acces-au-droit orientation-aide-et-ou-conseil-juridique permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches point-d-acces-au-droit,4cac9e5f293594648a0002b4,Juristes,,,,"le premier et troisième mercredi du mois, de 09h00 à 12h00, sur rendez-vous",,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002bd,Conseil de Prud'hommes de Creil,justice-organisme-public,prudhommes,http://www.justice.gouv.fr/, ,60175,60100,CREIL,+33 3 44 24 48 09,+33 3 44 25 83 12,49.26263,2.479921,6,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/picardie/oise/prudhommes-60175-01.html,"Le Lundi : de 8h30 à 12h et de 13h30 à 17h
Le Mardi : de 8h30 à 17h30
Du Mercredi au Vendredi : de 8h30 à 12h et de 13h30 à 17h",,   ,,,,,Rue Jules Michelet,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002bc,Conseil de Prud'hommes de Compiègne,justice-organisme-public,prudhommes,http://www.justice.gouv.fr/,2 rue du Dahomey BP 40709,60159,60207,COMPIEGNE CEDEX,+33 3 60 03 30 31,+33 3 44 40 34 40,49.417842,2.829047,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/picardie/oise/prudhommes-60159-01.html,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h15,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002b3,Commission départementale des baux commerciaux de la Meuse,,commission_conciliation,,DDCCRF Cité Administrative avenue du 94ème RI,55029,55013,BAR LE DUC CEDEX,+33 3 29 45 80 10,,48.7737192,5.1605745,4,,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/lorraine/meuse/commission_conciliation-55029-02.html,Du Lundi au Vendredi : de 8h à 12h et de 13h30 à 17h,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002b2,Permanence conciliateur de Reims,,commission_conciliation,,maison de la justice et du droit 37 rue du docteur Schweitzer,51454,51100,REIMS,+33 3 26 77 09 24,,49.2661359,3.982448,8,,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/champagne-ardenne/marne/commission_conciliation-51454-01.html,Du Lundi au Vendredi : de 9h à 17h,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002b1,Point d'accès au droit de Romorantin-Lanthenay,justice-organisme-public,acces_droit,,Ancien Tribunal d'instance Place du Château,41194,41200,ROMORANTIN LANTHENAY,+33 2 54 96 97 85,,47.357993,1.7421098,6,4cac9e5f293594648a00027a,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/centre/loir-et-cher/acces_droit-41194-01.html,,,acces-au-droit permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches point-d-acces-au-droit ,4cac9e5f293594648a0002af,Agent(s) d'animation,,,,,,  ,,2 juillet 2001,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002b0,Maison de Justice et du Droit de Blois,,mjd,http://www.justice.gouv.fr/, ,41018,41000,Blois,+33 2 54 45 16 16,+33 2 54 45 16 25,47.589438,1.308056,7,4cac9e5f293594648a00027a,Ministère de la justice,,Du Lundi au Jeudi : de 9h00 à 12h15 et de 13h30 à 17h15,,acces-au-droit conciliation-resolution-amiable-des-conflits droit-de-la-famille droit-du-travail,4cac9e5f293594648a0002af,"Avocats, conciliateurs de justice, association A.V.E.C., Centre d'Information sur les Droits des Femmes et des Familles (CIDFF), Notaires, délégué(s) du Défenseur des enfants, association C.I.R.E.T., médiateurs familiaux, agent(s) d'animation",Avocats : une permanence hebdomadaire , notaires : deux permanences mensuelles. Se renseigner pour connaître les jours et horaires des permanences des intervenants,C.I.D.F.F : une permanence hebdomadaire. Se renseigner pour connaître les jours et horaires des permanences des intervenants,6 Rue Jean Bart,Se renseigner pour connaître les jours et horaires des permanences de tous les intervenants,une permanence hebdomadaire. Se renseigner pour connaître les jours et horaires des permanences des intervenants,droits-des-jeunes-mineurs mediation-familiale orientation-aide-et-ou-conseil-juridique,Délégué du Défenseur des enfants : une permanence mensuelle. Se renseigner pour connaître les jours et horaires des permanences des intervenants,21 juin 2002,,mjd-blois@justice.fr,,permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches   ,deux demi-journées par semaine. Se renseigner pour connaître les jours et horaires des permanences des intervenants,,,,,,,C.I.D.F.F : une permanence hebdomadaire. Se renseigner pour connaître les jours et horaires des permanences des intervenants,                 ,,,,,,,,,,,,,      ,,
4cac9e5f293594648a0002b7,Point d'accès au droit de Montbrison,justice-organisme-public,acces_droit,,Maison des Permanences 12 rue de la Préfecture,42147,42600,MONTBRISON,+33 4 77 58 04 55,,45.6093105,4.0638763,8,4cac9e5e293594648a00004e,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/loire/acces_droit-42147-01.html,,,acces-au-droit permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches point-d-acces-au-droit ,4cac9e5f293594648a0002b4,"Juriste(s) du Centre Départemental d'Accès au Droit (CDAD) de la LOIRE, juristes de l'association AMAVIE FOREZ",,,,"le deuxième et quatrième mercredi du mois, de 09h00 à 12h00",,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002b6,Point d'accès au droit de Firminy,justice-organisme-public,acces_droit,,Bourse du Travail Place du Marché,42095,42700,FIRMINY,,,45.3892733,4.2873327,4,4cac9e5e293594648a00004e,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/loire/acces_droit-42095-01.html,,Salle n°2,acces-au-droit permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches point-d-acces-au-droit ,4cac9e5f293594648a0002b4,Juristes,,,,les jeudis de 09h00 à 12h00,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002b5,Point d'accès au droit de Chevrières,justice-organisme-public,acces_droit,,Mission Locale Espalanade Melchior Mitte,42062,42140,CHEVRIERES,+33 4 77 29 98 00,,45.5880547,4.4003263,4,4cac9e5e293594648a00004e,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/loire/acces_droit-42062-01.html,,,acces-au-droit orientation-aide-et-ou-conseil-juridique permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches point-d-acces-au-droit,4cac9e5f293594648a0002b4,Juristes,,,,tous les jeudis de 13h30 à 17h30,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002b4,Conseil départemental d'accès au droit de la Loire,justice-organisme-public,cdad,http://www.justice.gouv.fr/,Tribunal de grande instance place du Palais de justice,42218,42022,ST ETIENNE CEDEX 1,+33 4 77 43 33 00,,45.437453,4.3843992,6,4cac9e5e293594648a00004e,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/loire/cdad-42218-01.html,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002cb,Conseil Départemental d'Accès au Droit de la Loire Atlantique,justice-organisme-public,cdad,http://www.cdad-loireatlantique.justice.fr/,Tribunal de Grande Instance 19 Quai François Mitterrand,44109,44921,NANTES CEDEX 9,+33 2 51 17 96 95,+33 2 51 17 98 31,47.2082268333,-1.56194124739,9,4cac9e5f293594648a0001be,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002ca,Point d'accès au droit de Villars,justice-organisme-public,acces_droit,,Mairie 5 rue de l'Hôtel de Ville,42330,42390,VILLARS,+33 4 77 91 11 20,,45.4674079,4.3537192,8,4cac9e5e293594648a00004e,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/loire/acces_droit-42330-01.html,,,acces-au-droit orientation-aide-et-ou-conseil-juridique permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches point-d-acces-au-droit,4cac9e5f293594648a0002b4,Juristes,,,,"le troisième lundi du mois, de 09h00 à 12h00",,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002c9,Point d'accès au droit de Saint-Jean Bonnefonds,justice-organisme-public,acces_droit,,Mairie Place de la Mairie,42237,42650,ST JEAN BONNEFONDS,+33 4 77 95 07 03,,,,,4cac9e5e293594648a00004e,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/loire/acces_droit-42237-01.html,,BP 14,acces-au-droit orientation-aide-et-ou-conseil-juridique permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches point-d-acces-au-droit,4cac9e5f293594648a0002b4,Juristes,,,,"le deuxième lundi du mois, de 09h00 à 12h00",,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002c8,Conseil de Prud'hommes de Calais,justice-organisme-public,prudhommes,http://www.justice.gouv.fr/,Palais de Justice Place Crèvecoeur,62193,62100,CALAIS,+33 3 21 36 02 09,+33 3 21 36 48 09,50.944435,1.859484,6,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/pas-de-calais/prudhommes-62193-01.html,"Le Lundi : de 9h à 12h15 et de 13h45 à 17h
Le Mardi : de 9h à 17h
Le Mercredi : de 9h à 12h15 et de 13h45 à 17h
Le Jeudi : de 9h à 17h
Le Vendredi : de 9h à 12h15 et de 13h45 à 17h",,   ,,,,,,,,  ,,,,cph-calais@justice.fr,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002cf,Commission départementale de conciliation de la Meuse,,commission_conciliation,http://www.equipement.gouv.fr/, ,55029,55012,BAR LE DUC CEDEX,+33 3 29 79 93 64,,48.7737192,5.1605745,4,,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/lorraine/meuse/commission_conciliation-55029-01.html,,,   ,,,,,14 Parc Bradfer,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002ce,Conseil de Prud'hommes de Saint-Omer,justice-organisme-public,prudhommes,http://www.justice.gouv.fr/,ZAC Ste-Catherine  Rue A. Camus BP 303  Hôtel District Longuene,62765,62505,ST OMER CEDEX,+33 3 21 93 92 78,,50.76244,2.270088,4,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/pas-de-calais/prudhommes-62765-01.html,Du Lundi au Vendredi : de 9h à 12h et de 14h à 16h,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e5f293594648a0002cd,Maison de la justice et du droit Nord-Loire,justice-organisme-public,acces_droit,, ,44109,44000,NANTES,+33 2 51 80 64 30,,47.2230542,-1.5972365,8,4cac9e5f293594648a0001be,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/pays-de-la-loire/loire-atlantique/acces_droit-44109-01.html,Du Lundi au Vendredi : de 8h30 à 17h,,acces-au-droit aide-aux-victimes conciliation-resolution-amiable-des-conflits orientation-aide-et-ou-conseil-juridique,4cac9e5f293594648a0002cb,"Avocats,  Notaires,  Centre d'Information sur les Droits des Femmes et des Familles (CIDFF) Nantes,  Association ADAVI 44,  Association AAE,  Conciliateurs de justice",Avocats : deux permanences mensuelles , notaires : une permanence trimestrielle. Se renseigner pour connaître les jours et horaires des permanences des intervenants,,21 rue Charles Roger,C.I.D.F.F. : deux permanences mensuelles. Se renseigner pour connaître les jours et horaires des permanences de tous les intervenants,deux permanences mensuelles. Se renseigner pour connaître les jours et horaires des permanences des intervenants,permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches point-d-acces-au-droit ,,15 décembre 2006,deux permanences mensuelles. Se renseigner pour connaître les jours et horaires des permanences des intervenants,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,
4cac9e5f293594648a0002cc,Point d'accès au droit d'Ancenis,justice-organisme-public,acces_droit,,Mairie Place du Maréchal Foch,44003,44150,ANCENIS,+33 2 40 83 87 00,,47.3656431,-1.1768733,6,4cac9e5f293594648a0001be,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/pays-de-la-loire/loire-atlantique/acces_droit-44003-01.html,,,acces-au-droit aide-aux-victimes orientation-aide-et-ou-conseil-juridique permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches,4cac9e5f293594648a0002cb,"Centre d'Information sur les Droits des Femmes et des Familles (CIDFF), Association ADAVI 44",,,,C.I.D.F.F. : deux permanences mensuelles. Se renseigner pour connaître les jours et horaires des permanences de tous les intervenants,,point-d-acces-au-droit  ,,30 juin 2006,une permanence mensuelle. Se renseigner pour connaître les jours et horaires des permanences des intervenants,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
