ID,INTITULE,CATEGORIES,NOMENCLATURE_DILA,SITE_WEB,ADRESSE,CODE_INSEE_COMMUNE,CODE_POSTAL,COMMUNE,TELEPHONE,FAX,HORAIRES_OUVERTURE,LATITUDE,LONGITUDE,PRECISION,ORGANISME,URL,RUE,COURRIEL
4cac9e6a293594648a0017ff,Tribunal d'Instance de Pau,justice-organisme-public,ti,http://www.ca-pau.justice.fr/, ,64445,64034,PAU CEDEX,+33 5 59 82 39 00,+33 5 59 27 63 03,Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 17h,43.298738,-0.3714274,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/aquitaine/pyrenees-atlantiques/ti-64445-01.html,6 Rue Mourot,ca-pau@justice.fr
4cac9e6a293594648a0017fe,Tribunal d'Instance de Thiers,justice-organisme-public,ti,http://www.justice.gouv.fr/,6 Place Saint-Genés B.P. 204,63430,63301,THIERS CEDEX,+33 4 73 80 22 12,+33 4 73 80 89 20,Du Lundi au Vendredi : de 8h30 à 12h et de 14h à 17h,45.853192,3.547958,7,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/auvergne/puy-de-dome/ti-63430-01.html,,
4cac9e61293594648a00063b,Tribunal d'Instance de Condom,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,32107,32100,CONDOM,+33 5 62 28 15 49,+33 5 62 28 44 96,"Du Lundi au Jeudi : de 9h à 12h et de 14h à 17h
Le Vendredi : de 9h à 12h et de 14h à 16h",43.9586285,0.3718807,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/gers/ti-32107-01.html,Place Lannelongue,
4cac9e6a293594648a0017c9,Tribunal d'Instance de Belley,justice-organisme-public,ti,,Boulevard du Mail B.P. 137,1034,1306,BELLEY CEDEX,+33 4 79 81 23 05,+33 4 79 81 56 59,,45.7602077,5.6890103,6,Ministère de la justice,,,
4cac9e61293594648a000634,Tribunal d'Instance de Brest,justice-organisme-public,ti,http://www.justice.gouv.fr/,Bâtiment QUAI OUEST 150 rue Ernest Hemingway,29019,29200,BREST,+33 2 98 20 75 10,,Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 16h30,48.385604,-4.478591,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bretagne/finistere/ti-29019-01.html,,
4cac9e6a293594648a0017cb,Tribunal d'Instance de Soissons,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,2722,2209,SOISSONS CEDEX,+33 3 23 76 39 39,+33 3 23 76 39 40,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 16h30,49.3804223,3.3280404,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/picardie/aisne/ti-02722-01.html,76 Rue Saint-Martin,
4cac9e6a293594648a0017ca,Tribunal d'Instance de Nantua,justice-organisme-public,ti,http://www.justice.gouv.fr/,Palais de Justice 4 Place d'Armes   B.P. 27,1269,1130,NANTUA,+33 4 74 75 02 42,+33 4 74 75 08 82,"Du Lundi au Jeudi : de 8h30 à 16h30
Le Vendredi : de 8h30 à 16h",46.157038,5.603143,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/ain/ti-01269-01.html,,
4cac9e6a293594648a0017cd,Tribunal d'Instance de Cannes,justice-organisme-public,ti,http://www.justice.gouv.fr/,19 Boulevard Carnot CS 40016,6029,6414,CANNES CEDEX,+33 4 92 99 64 50,+33 4 93 39 94 13,Du Lundi au Vendredi : de 8h30 à 12h,43.556002,7.016974,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/alpes-maritimes/ti-06029-01.html,,
4cac9e6a293594648a0017cc,Tribunal d'Instance d'Antibes,justice-organisme-public,ti,http://www.justice.gouv.fr/,60 deuxième avenue quartier Nova Antipolis,6004,6600,ANTIBES,+33 4 92 90 49 80,+33 4 92 90 49 99,Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 16h,43.600695,7.091052,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/alpes-maritimes/ti-06004-01.html,,
4cac9e6a293594648a0017cf,Tribunal d'Instance de Menton,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,6083,6500,MENTON,+33 4 93 35 74 92,+33 4 93 28 52 91,Du Lundi au Vendredi : de 9h à 12h30 et de 13h30 à 16h,43.7746881,7.498564,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/alpes-maritimes/ti-06083-01.html,7 Rue Prato,ti-menton@justice.fr
4cac9e6a293594648a0017ce,Tribunal d'Instance de Grasse,justice-organisme-public,ti,http://www.justice.gouv.fr/,37 Avenue Pierre Semard B.P. 71029,6069,6133,GRASSE CEDEX,+33 4 92 60 74 00,+33 4 92 60 74 09,"Du Lundi au Mardi : de 8h15 à 12h
Le Jeudi : de 8h15 à 12h",43.656694,6.928526,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/alpes-maritimes/ti-06069-01.html,,
4cac9e6a293594648a0017d1,Tribunal d'Instance de Saint-Girons,justice-organisme-public,ti,,Château  Vicomtes du Couserans rue Renée Dejean B.P. 70 112,9261,9201,ST GIRONS CEDEX,+33 5 61 66 01 34,+33 5 61 66 61 82,,42.9864603,1.14405,4,Ministère de la justice,,,
4cac9e6a293594648a0017d0,Tribunal d'Instance de Privas,justice-organisme-public,ti,http://www.justice.gouv.fr/,1 Bd des Mobiles B.P.728,7186,7007,PRIVAS CEDEX,+33 4 75 66 05 20,+33 4 75 64 17 28,Le Lundi : de 9h30 à 11h45 et de 14h à 16h15,44.735415,4.601421,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/ardeche/ti-07186-01.html,,
4cac9e6a293594648a0017d3,Tribunal d'Instance de Carcassonne,justice-organisme-public,ti,http://www.justice.gouv.fr/,28 Boulevard Jean-Jaurès B.P. 818,11069,11012,CARCASSONNE CEDEX,+33 4 68 10 37 38,+33 4 68 10 37 80,"Du Lundi au Jeudi : de 9h à 12h et de 14h à 17h
Le Vendredi : de 9h à 12h et de 14h à 16h15",43.214867,2.354691,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/languedoc-roussillon/aude/ti-11069-01.html,,
4cac9e6a293594648a0017d2,Tribunal d'Instance de Troyes,justice-organisme-public,ti,http://www.justice.gouv.fr/,85 Rue du Général de Gaulle B.P. 384,10387,10026,TROYES CEDEX,+33 3 25 43 56 10,+33 3 25 43 56 17,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,48.297203,4.069243,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/champagne-ardenne/aube/ti-10387-01.html,,chg.ti-troyes@justice.fr
4cac9e6a293594648a0017d5,Tribunal d'Instance d'Aubagne,justice-organisme-public,ti,http://www.justice.gouv.fr/,La Malounière Avenue de Verdun,13005,13400,AUBAGNE,+33 4 42 82 01 88,+33 4 42 82 09 89,Du Lundi au Vendredi : de 9h à 12h et de 14h à 16h30,43.287531,5.576811,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/bouches-du-rhone/ti-13005-01.html,,
4cac9e6a293594648a0017d4,Tribunal d'Instance de Rodez,justice-organisme-public,ti,http://www.justice.gouv.fr/,Boulevard de Guizard BP 3215,12202,12032,RODEZ CEDEX 9,+33 5 65 73 43 05,+33 5 65 73 43 06,Du Lundi au Vendredi : de 9h à 12h et de 14h à 16h,44.349242,2.572401,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/aveyron/ti-12202-01.html,,
4cac9e6a293594648a0017d7,Tribunal d'Instance de Caen,justice-organisme-public,ti,http://www.justice.gouv.fr/,25 Place de la République B.P. 508,14118,14035,CAEN CEDEX 1,+33 2 31 86 08 98,+33 2 31 85 93 36,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,49.180795,-0.364061,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/basse-normandie/calvados/ti-14118-01.html,,
4cac9e6a293594648a0017d6,Tribunal d'Instance de Salon-de-Provence,justice-organisme-public,ti,http://www.justice.gouv.fr/,481 Boulevard de la République B.P. 19,13103,13651,SALON DE PROVENCE CEDEX,+33 4 90 56 05 46,+33 4 90 56 02 99,Du Lundi au Vendredi : de 9h à 12h et de 14h à 16h,43.640473,5.089142,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/bouches-du-rhone/ti-13103-01.html,,
4cac9e6a293594648a0017d9,Tribunal d'Instance de Bourges,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,18033,18023,BOURGES CEDEX,+33 2 34 34 60 20,+33 2 34 34 60 44,Du Lundi au Vendredi : de 8h30 à 12h30 et de 13h30 à 17h,47.092149,2.393777,7,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/centre/cher/ti-18033-01.html,1 rue du Général Ferrié,
4cac9e6a293594648a0017d8,Tribunal d'Instance d'Aurillac,justice-organisme-public,ti,http://www.justice.gouv.fr/,21 Place du Square B.P. 619,15014,15006,AURILLAC CEDEX,+33 4 71 48 88 00,+33 4 71 48 75 71,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,44.928934,2.443212,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/auvergne/cantal/ti-15014-01.html,,
4cac9e6a293594648a0017db,Tribunal d'instance de Montbard,justice-organisme-public,ti,http://www.justice.gouv.fr/,2 rue d'Abrantès BP 77,21425,21506,MONTBARD CEDEX,,,Du Lundi au Vendredi : de 9h à 12h30 et de 13h15 à 17h,47.623985,4.3385386,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bourgogne/cote-d-or/ti-21425-01.html,,
4cac9e6a293594648a0017da,Tribunal d'Instance de Tulle,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,19272,19012,TULLE CEDEX,+33 5 55 26 71 16,+33 5 55 26 32 22,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,45.263366,1.767924,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/limousin/correze/ti-19272-01.html,Quai Gabriel Péri,
4cac9e6a293594648a0017dd,Tribunal d'Instance de Quimper,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,29232,29018,QUIMPER CEDEX,+33 2 98 10 14 00,+33 2 98 55 40 07,Du Lundi au Vendredi : de 8h30 à 12h30 et de 13h30 à 16h15,47.9755613,-4.0971902,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bretagne/finistere/ti-29232-01.html,77 Rue du Président Sadate,
4cac9e6a293594648a0017dc,Tribunal d'Instance de Guéret,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,23096,23000,GUERET,+33 5 55 51 96 00,+33 5 55 51 96 07,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,46.168995,1.872799,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/limousin/creuse/ti-23096-01.html,2 rue des Tanneries,
4cac9e6a293594648a0017df,Tribunal d'Instance de Bastia,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,2B033,20407,BASTIA CEDEX,+33 4 95 55 23 00,+33 4 95 31 58 36,Du Lundi au Vendredi : de 8h à 12h et de 13h à 18h,42.7021365,9.4507475,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/corse/haute-corse/ti-2B033-01.html,Rond Point de Moro Giafferi,
4cac9e6a293594648a0017de,Tribunal d'Instance d'Ajaccio,justice-organisme-public,ti,http://www.justice.gouv.fr/,Palais du Finosello Av. Maréchal Lyautey  BP 10973,2A004,20700,AJACCIO CEDEX 9,+33 4 95 23 77 60,+33 4 95 23 77 70,Du Lundi au Vendredi : de 8h30 à 12h et de 14h à 17h,41.942438,8.747068,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/corse/corse-du-sud/ti-2A004-01.html,,
4cac9e87293594648a004cdd,Tribunal d'Instance d'Evreux,justice-organisme-public,ti,http://www.justice.gouv.fr/,4 bis Rue de Verdun BP 60110,27229,27022,EVREUX CEDEX,+33 2 32 29 56 40,+33 2 32 29 56 93,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,49.023917,1.144505,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/haute-normandie/eure/ti-27229-01.html,,
4cac9e87293594648a004cdc,Tribunal d'Instance de Saint-Brieuc,justice-organisme-public,ti,http://www.justice.gouv.fr/,6 bis allée Marie Le Vaillant B.P. 53548,22278,22035,ST BRIEUC CEDEX 1,+33 2 96 62 64 20,+33 2 96 62 64 22,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 16h30,48.512636,-2.758852,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bretagne/cotes-d-armor/ti-22278-01.html,,ti-st-brieuc@justice.fr
4cac9e87293594648a004cdf,Tribunal d'Instance de Morlaix,justice-organisme-public,ti,http://www.justice.gouv.fr/,Ancien Lycée Tristan Corbière Kerneguès    C.S. 37908,29151,29679,MORLAIX CEDEX,+33 2 98 88 03 47,+33 2 98 63 43 50,"Du Lundi au Mercredi : de 8h30 à 12h et de 13h30 à 17h
Le Jeudi : de 8h30 à 17h30
Le Vendredi : de 8h30 à 12h et de 13h30 à 17h",48.604624,-3.825503,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bretagne/finistere/ti-29151-01.html,,
4cac9e87293594648a004cde,Tribunal d'Instance de Chartres,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,28085,28000,CHARTRES,+33 2 37 18 28 20,+33 2 37 36 02 25,Du Lundi au Vendredi : de 9h à 12h30 et de 14h à 17h,48.4432697,1.4875321,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/centre/eure-et-loir/ti-28085-01.html,5 Rue Mathurin Régnier,
4cac9e87293594648a004cd9,Tribunal d'Instance de Cagnes-sur-Mer,justice-organisme-public,ti,http://www.justice.gouv.fr/,100 Avenue Cyrille Besset Au Cros de Cagnes,6027,6800,CAGNES SUR MER,+33 4 92 12 52 50,+33 4 92 12 52 51,Du Lundi au Vendredi : de 8h à 12h et de 13h à 16h,43.659246,7.162061,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/alpes-maritimes/ti-06027-01.html,,
4cac9e87293594648a004cdb,Tribunal d'Instance de Jonzac,justice-organisme-public,ti,http://wwww.justice.gouv.fr/,35 Rue des Carmes B.P. 119,17197,17503,JONZAC CEDEX,+33 5 46 48 02 40,+33 5 46 48 44 19,Du Lundi au Vendredi : de 8h30 à 12h30 et de 13h30 à 17h30,45.442517,-0.435354,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/poitou-charentes/charente-maritime/ti-17197-01.html,,chg.ti-jonzac@justice.fr
4cac9e87293594648a004cda,Tribunal d'Instance de Charleville-Mézières,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,8105,8000,CHARLEVILLE MEZIERES,+33 3 51 16 80 06,+33 3 24 59 35 22,Du Lundi au Vendredi : de 8h30 à 17h,49.771015,4.717206,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/champagne-ardenne/ardennes/ti-08105-01.html,12 rue Mme de Sévigné,ti-charleville-mezieres@justice.fr
4cac9e87293594648a004ced,Tribunal d'instance d'Annemasse,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,74012,74100,ANNEMASSE,+33 4 50 84 05 50,+33 4 50 38 90 56,Du Lundi au Vendredi : de 8h30 à 12h et de 14h à 17h,46.189611,6.237425,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/haute-savoie/ti-74012-01.html,20 rue Léandre Vaillat,
4cac9e87293594648a004cec,Tribunal d'Instance du Creusot,justice-organisme-public,ti,http://www.justice.gouv.fr/,20 Rue de la Chaise B.P. 84,71153,71206,LE CREUSOT CEDEX,+33 3 85 55 10 16,+33 3 85 55 49 50,Du Lundi au Vendredi : de 9h à 11h45 et de 13h30 à 16h30,46.804903,4.427015,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bourgogne/saone-et-loire/ti-71153-01.html,,chg.ti-le-creusot@justice.fr
4cac9e87293594648a004cef,Tribunal d'Instance de Fréjus,justice-organisme-public,ti,http://www.justice.gouv.fr/,Palais de Justice 268 Rue Jean-Jaurès   B.P. 118,83061,83608,FREJUS CEDEX,+33 4 94 44 54 10,+33 4 94 40 12 75,Du Lundi au Vendredi : de 8h30 à 16h30,43.454735,6.766183,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/var/ti-83061-01.html,,
4cac9e87293594648a004cee,Tribunal d'Instance de Draguignan,justice-organisme-public,ti,http://www.justice.gouv.fr/,Cité Judiciaire 11 Rue Pierre Clément,83050,83300,DRAGUIGNAN,+33 4 94 60 57 50,+33 4 94 60 57 78,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,43.536572,6.465445,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/var/ti-83050-01.html,,
4cac9e87293594648a004ce9,Tribunal d'Instance de Clermont-Ferrand,justice-organisme-public,ti,http://www.justice.gouv.fr/,Palais de Justice 16 Place de l'Etoile   B.P. 121,63113,63033,CLERMONT FERRAND CEDEX 1,+33 4 73 31 78 90,+33 4 73 31 79 00,Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 16h30,45.783896,3.108126,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/auvergne/puy-de-dome/ti-63113-01.html,,
4cac9e87293594648a004ce8,Tribunal d'Instance de Lens,justice-organisme-public,ti,http://www.justice.gouv.fr/,11 Rue de l'Hospice B.P. 247,62498,62305,LENS CEDEX,+33 3 21 13 54 10,+33 3 21 70 60 44,Du Lundi au Vendredi : de 8h15 à 12h et de 13h30 à 16h45,50.430198,2.83502,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/pas-de-calais/ti-62498-01.html,,chg.ti-lens@justice.fr
4cac9e87293594648a004ceb,Tribunal d'Instance de Colmar,justice-organisme-public,ti,http://www.justice.gouv.fr/,10 Rue des Augustins B.P. 50466,68066,68020,COLMAR CEDEX,+33 3 89 24 45 24,+33 3 89 24 56 95,"Du Lundi au Jeudi : de 8h à 12h et de 14h à 17h
Le Vendredi : de 8h à 12h et de 14h à 16h",48.076213,7.357129,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/alsace/haut-rhin/ti-68066-01.html,,
4cac9e87293594648a004cea,Tribunal d'Instance de Schiltigheim,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,67447,67300,SCHILTIGHEIM,+33 3 88 19 27 80,+33 3 88 81 67 56,"Le Lundi : de 8h15 à 12h15 et de 13h à 16h
Le Mardi : de 8h15 à 17h
Du Mercredi au Vendredi : de 8h15 à 12h15 et de 13h à 16h
- standard et successions : 03.88.19.27.80
- injonctions de payer : 03.88.19.27.81
- tribunal de police et associations : 03.88.19.27.82
- saisies-rémunérations : 03.88.19.27.85
- service civil : 03.88.19.27.86
- pacs : 03.88.19.27.90
- tutelles : 03.88.19.27.95",48.6034123,7.7547911,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/alsace/bas-rhin/ti-67447-01.html,10 Rue du Tribunal,ti-schiltigheim@justice.fr
4cac9e87293594648a004ce5,Tribunal d'Instance de Bar-le-Duc,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,55029,55000,BAR LE DUC,+33 3 29 79 13 91,+33 3 29 79 95 10,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,48.7687461,5.1592725,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/meuse/ti-55029-01.html,27 Place Saint-Pierre,ti-bar-le-duc@justice.fr
4cac9e87293594648a004ce4,Tribunal d'Instance de Saumur,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,49328,49412,SAUMUR CEDEX,+33 2 41 83 47 40,+33 2 41 83 99 20,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,47.2555479,-0.0834208,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/pays-de-la-loire/maine-et-loire/ti-49328-01.html,Place Saint-Michel,
4cac9e87293594648a004ce7,Tribunal d'Instance d'Arras,justice-organisme-public,ti,http://www.justice.gouv.fr/,13 Rue Roger Salengro B.P. 565,62041,62008,ARRAS CEDEX,+33 3 21 71 62 25,+33 3 21 71 48 45,Du Lundi au Vendredi : de 8h30 à 12h30 et de 13h30 à 17h,50.293852,2.768671,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/pas-de-calais/ti-62041-01.html,,ti-arras@justice.fr
4cac9e87293594648a004ce6,Tribunal d'Instance de Clamecy,justice-organisme-public,ti,http://www.justice.gouv.fr/,Place Emile Zola B.P. 108,58079,58503,CLAMECY CEDEX,+33 3 86 27 01 50,+33 3 86 27 10 37,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,47.45979,3.521135,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bourgogne/nievre/ti-58079-01.html,,
4cac9e87293594648a004ce1,Tribunal d'Instance de Tours,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,37261,37928,TOURS CEDEX 9,+33 2 47 60 27 60,+33 2 47 60 27 61,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,47.3900896,0.6897644,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/centre/indre-et-loire/ti-37261-01.html,2 Place Jean-Jaurès,
4cac9e87293594648a004ce0,Tribunal d'Instance de Rennes,justice-organisme-public,ti,http://www.justice.gouv.fr/,Cité Judiciaire 7 Rue Pierre Abélard   CS 33132,35238,35031,RENNES CEDEX,+33 2 99 65 37 10,+33 2 99 65 37 12,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,48.1117611,-1.6802654,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bretagne/ille-et-vilaine/ti-35238-01.html,,
4cac9e87293594648a004ce3,Tribunal d'Instance du Puy-en-Velay,justice-organisme-public,ti,http://www.justice.gouv.fr/,6 place du Clauzel CS 10309,43157,43009,LE PUY EN VELAY CEDEX,+33 4 63 20 70 00,,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 16h30,45.043496,3.883991,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/auvergne/haute-loire/ti-43157-01.html,,
4cac9e87293594648a004ce2,Tribunal d'Instance de Blois,justice-organisme-public,ti,http://www.justice.gouv.fr/,15 Rue du Père-Brottier B.P. 1805,41018,41018,BLOIS CEDEX,+33 2 54 56 26 00,+33 2 54 56 26 26,Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 17h,47.589834,1.335975,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/centre/loir-et-cher/ti-41018-01.html,,
4cac9e87293594648a004cf1,Tribunal d'Instance de Palaiseau,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,91477,91120,PALAISEAU,+33 1 60 14 00 80,+33 1 60 14 63 35,Du Lundi au Vendredi : de 9h à 12h15 et de 13h à 16h15,48.7121644,2.2429514,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/ile-de-france/essonne/ti-91477-01.html,Place de la Victoire,
4cac9e87293594648a004cf0,Tribunal d'Instance d'Orange,justice-organisme-public,ti,http://www.justice.gouv.fr/,Rue de Tour B.P. 188,84087,84106,ORANGE CEDEX,+33 4 90 11 11 90,+33 4 90 11 11 99,Du Lundi au Vendredi : de 8h à 12h et de 13h à 16h45,44.120953,4.805124,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/vaucluse/ti-84087-01.html,,
4cac9e87293594648a004cf3,Tribunal d'Instance de Nogent-sur-Marne,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,94052,94735,NOGENT SUR MARNE CEDEX,+33 1 43 94 17 35,+33 1 43 94 67 30,"Du Lundi au Mardi : de 9h à 12h et de 13h à 16h
Du Jeudi au Vendredi : de 9h à 12h et de 13h à 16h",48.8364381,2.4868371,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/ile-de-france/val-de-marne/ti-94052-01.html,19 Rue Charles VII,
4cac9e87293594648a004cf2,Tribunal d'Instance d'Ivry-sur-Seine,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,94041,94205,IVRY SUR SEINE CEDEX,+33 1 45 15 22 88,+33 1 45 15 22 89,Du Lundi au Vendredi : de 9h à 12h et de 13h à 17h,48.8140434,2.3901939,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/ile-de-france/val-de-marne/ti-94041-01.html,Place Marcel Cachin,
4cac9ed7293594648a00ee30,Tribunal d'Instance de Saintes,justice-organisme-public,ti,http://www.justice.gouv.fr/,8 Impasse des Cordeliers B.P. 324,17415,17108,SAINTES CEDEX,+33 5 46 93 10 02,+33 5 46 93 95 40,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,45.748485,-0.634407,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/poitou-charentes/charente-maritime/ti-17415-01.html,,ti-saintes@justice.fr
4da5d0482935945b16000023,Tribunal d'instance de Mamoudzou,justice-organisme-public,ti,, ,97611,97600,MAMOUDZOU,,,,,,,Ministère de la justice,,RN1,
4cac9e61293594648a00061d,Tribunal d'Instance de Saint-Flour,justice-organisme-public,ti,http://www.justice.gouv.fr/,Palais de Justice 1 Rue du Théâtre  B.P. 34,15187,15101,ST FLOUR CEDEX,+33 4 71 60 03 75,+33 4 71 60 31 28,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,45.033198,3.09155,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/auvergne/cantal/ti-15187-01.html,,
4cac9e61293594648a00061c,Tribunal d'Instance de Vire,justice-organisme-public,ti,http://www.justice.gouv.fr/,19 Rue de la Sous-Préfecture B.P. 137,14762,14504,VIRE CEDEX,+33 2 31 68 01 03,+33 2 31 67 82 36,"Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 16h
Horaires de l'accueil sur place et du standard",48.840216,-0.895791,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/basse-normandie/calvados/ti-14762-01.html,,
4cac9e61293594648a000619,Tribunal d'Instance de Tarascon,justice-organisme-public,ti,http://www.justice.gouv.fr/,Quartier Kilmaine Batiment Austerlitz,13108,13150,TARASCON,+33 4 90 91 49 89,+33 4 90 91 42 72,Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 16h,43.795951,4.691227,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/bouches-du-rhone/ti-13108-01.html,,
4cac9e61293594648a00061b,Tribunal d'Instance de Lisieux,justice-organisme-public,ti,http://www.justice.gouv.fr/,2 Bis Boulevard Carnot B.P. 212,14366,14107,LISIEUX CEDEX,+33 2 31 62 07 31,+33 2 31 62 24 15,Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 17h,49.147683,0.223672,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/basse-normandie/calvados/ti-14366-01.html,,
4cac9e61293594648a000615,Tribunal d'Instance de Foix,justice-organisme-public,ti,http://www.justice.gouv.fr/,Palais de Justice 14 Rue du Rocher  B.P. 78,9122,9008,FOIX CEDEX,+33 5 34 09 37 50,+33 5 61 02 92 68,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,42.96647,1.605087,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/ariege/ti-09122-01.html,,
